"","66","",THEA,GROVE,DONCASTER EAST,"3109"
"","1394","",NORTH,ROAD,CLAYTON,"3168"
"","3","",FRANCIS,STREET,BLACKBURN,"3130"
"","5","",CAESAR,STREET,MULGRAVE,"3170"
"","4","",KOALA,AVENUE,NUNAWADING,"3131"
"","25","",LARCH,CRESCENT,MOUNT WAVERLEY,"3149"
"2","21","",BEECH,STREET,SURREY HILLS,"3127"
"","967","",HIGH STREET,ROAD,GLEN WAVERLEY,"3150"
"","6","",SANDON,CIRCUIT,FOREST HILL,"3131"
"","14","",RUBY,STREET,BALWYN,"3103"
"41","170","",FORSTER,ROAD,MOUNT WAVERLEY,"3149"
"4","7","9",CITY,ROAD,RINGWOOD,"3134"
"5","36","",MITCHELL,STREET,DONCASTER EAST,"3109"
"","3","",ELM,COURT,TEMPLESTOWE,"3106"
"2","21","",JOHN,STREET,OAKLEIGH,"3166"
"","6","",PROSPECT,COURT,RINGWOOD,"3134"
"","23","",DAVEY,STREET,BOX HILL,"3128"
"2","17","",OXFORD,STREET,BOX HILL,"3128"
"","11","",LINCOLN,AVENUE,GLEN WAVERLEY,"3150"
"","19","",NILAND,RISE,TEMPLESTOWE,"3106"
"","64","",JEFFREY,DRIVE,RINGWOOD,"3134"
"3","21","23",ROSEBANK,AVENUE,CLAYTON SOUTH,"3169"
"","8","",SAMANTHA,COURT,TEMPLESTOWE,"3106"
"","126","",ATKINSON,STREET,TEMPLESTOWE,"3106"
"302","9","",RED HILL,TERRACE,DONCASTER EAST,"3109"
"","3","",PULLYN,STREET,CLAYTON,"3168"
"","2","",MUDGEE,COURT,CHADSTONE,"3148"
"","19","",MILNE,STREET,MITCHAM,"3132"
"","70","",BEDFORD,ROAD,RINGWOOD,"3134"
"","38","",TIMBERTOP,DRIVE,VERMONT,"3133"
"","139","",FOOTE,STREET,TEMPLESTOWE,"3106"
"","3","",BEAVER,COURT,WHEELERS HILL,"3150"
"","45","",CASSOWARY,STREET,DONCASTER EAST,"3109"
"","3","",ELLISON,STREET,RINGWOOD,"3134"
"","1","",SOLWAY,DRIVE,GLEN WAVERLEY,"3150"
"","28","",GRANTLEY,DRIVE,GLEN WAVERLEY,"3150"
"","40","",BARCELONA,STREET,BOX HILL,"3128"
"","35","",TERRARA,ROAD,VERMONT,"3133"
"","11","",TANIA,COURT,RINGWOOD,"3134"
"","1","",RHUBANE,COURT,BLACKBURN,"3130"
"2","288","",WARRIGAL,ROAD,GLEN IRIS,"3146"
"","7","",STABLEFORD,AVENUE,GLEN WAVERLEY,"3150"
"","65","",HOSKEN,STREET,BALWYN NORTH,"3104"
"","2","",ST HELENS,COURT,VERMONT,"3133"
"","577","",BURKE,ROAD,CAMBERWELL,"3124"
"2","195","",WELLINGTON,ROAD,CLAYTON,"3168"
"","10","",CARISBROOK,COURT,DONCASTER EAST,"3109"
"","20","",HARRY,STREET,DONCASTER EAST,"3109"
"","1","",BETTY,COURT,MOUNT WAVERLEY,"3149"
"","23","",BRISTOL,STREET,SURREY HILLS,"3127"
"","12","",WARRINA,COURT,BURWOOD EAST,"3151"
"","2A","",JILMAX,COURT,FOREST HILL,"3131"
"","6","",BOX,CLOSE,WHEELERS HILL,"3150"
"","3","",BALINGA,COURT,DONCASTER EAST,"3109"
"","7","",MIMOSA,COURT,DONCASTER EAST,"3109"
"1","49","",WHALLEY,DRIVE,WHEELERS HILL,"3150"
"","30","",NARRAK,ROAD,BALWYN,"3103"
"29","259","",CANTERBURY,ROAD,FOREST HILL,"3131"
"2","12","",BRINGA,AVENUE,CAMBERWELL,"3124"
"","7","",LANSDOWNE,CIRCUIT,MULGRAVE,"3170"
"4","17","19",THOMAS,STREET,CLAYTON,"3168"
"7","29","",CAVALIER,STREET,DONCASTER EAST,"3109"
"","7","",GLENDARRAGH,ROAD,TEMPLESTOWE,"3106"
"1","5","",FINCH,STREET,BURWOOD,"3125"
"","5","",COLLINGS,STREET,CAMBERWELL,"3124"
"","249","",MIDDLEBOROUGH,ROAD,BOX HILL SOUTH,"3128"
"205","2","",COLLEGIUM,AVENUE,WHEELERS HILL,"3150"
"","55","",SUNBURY,CRESCENT,SURREY HILLS,"3127"
"","68","",FORTUNA,AVENUE,BALWYN NORTH,"3104"
"1","12","",KIONGA,STREET,CLAYTON,"3168"
"1","47","",WOONAH,STREET,CHADSTONE,"3148"
"1","13","",COOMLEIGH,AVENUE,GLEN WAVERLEY,"3150"
"","66","",TANNOCK,STREET,BALWYN NORTH,"3104"
"7","519","525",RIVERSDALE,ROAD,CAMBERWELL,"3124"
"","22","",KINCUMBER,DRIVE,GLEN WAVERLEY,"3150"
"","20","",SYCAMORE,STREET,CAMBERWELL,"3124"
"","10","",ST JOHNS,AVENUE,CAMBERWELL,"3124"
"","2","",PARKGATE,DRIVE,RINGWOOD,"3134"
"","64","",PANORAMIC,ROAD,BALWYN NORTH,"3104"
"","1","",ADAMS,AVENUE,GLEN WAVERLEY,"3150"
"2","22","",SUMMERHILL,ROAD,GLEN IRIS,"3146"
"","54","",DUBLIN,STREET,OAKLEIGH EAST,"3166"
"","28","",LEE,AVENUE,MOUNT WAVERLEY,"3149"
"1","51","",WANDSWORTH,ROAD,SURREY HILLS,"3127"
"1","106","",BROWNS,ROAD,CLAYTON,"3168"
"","10","",DAWAYNE,STREET,BURWOOD EAST,"3151"
"","25","",MONOMEATH,CLOSE,DONCASTER EAST,"3109"
"","139","",JUNCTION,ROAD,NUNAWADING,"3131"
"","30","",ROSELAND,GROVE,DONCASTER,"3108"
"","18","",ATKINS,AVENUE,GLEN IRIS,"3146"
"","20","",SINGLETON,ROAD,BALWYN NORTH,"3104"
"1","41","43",BANOOL,ROAD,BALWYN,"3103"
"","16","18",ALBERT,STREET,RINGWOOD,"3134"
"","30","",RENOWN,STREET,BURWOOD,"3125"
"","8","",WEAFGREEN,COURT,CAMBERWELL,"3124"
"6","29","",BARKLY,STREET,BOX HILL,"3128"
"","14","",BARBARA,AVENUE,GLEN WAVERLEY,"3150"
"","10","",MONT,COURT,VERMONT SOUTH,"3133"
"","17","",HEYSHAM,DRIVE,WHEELERS HILL,"3150"
"","25","",SEVENOAKS,ROAD,BURWOOD EAST,"3151"
"","7A","",ARISTOC,ROAD,GLEN WAVERLEY,"3150"
"","21","",HILLTOP,AVENUE,GLEN IRIS,"3146"
"5","42","46",PORTLAND,STREET,MULGRAVE,"3170"
"","102","",KINGSWAY,,GLEN WAVERLEY,"3150"
"","8","",CLAYS,COURT,TEMPLESTOWE,"3106"
"","43","",MURCHISON,CRESCENT,CLAYTON SOUTH,"3169"
"2","66","",PRINCE CHARLES,STREET,CLAYTON,"3168"
"","14","",GLYNDON,ROAD,CAMBERWELL,"3124"
"","1153","1155",WHITEHORSE,ROAD,BOX HILL,"3128"
"","10","",STATION,STREET,MITCHAM,"3132"
"","891","",TOORAK,ROAD,CAMBERWELL,"3124"
"","33","",LANSDOWN,STREET,BALWYN NORTH,"3104"
"2","36","",KNIGHT,STREET,CLAYTON SOUTH,"3169"
"","5","",CRONIA,COURT,WHEELERS HILL,"3150"
"","48","",LEA,ROAD,MULGRAVE,"3170"
"","9","",BRUNTON,CRESCENT,MULGRAVE,"3170"
"","47","",BELLETT,STREET,CAMBERWELL,"3124"
"","50","",WESTGATE,STREET,OAKLEIGH,"3166"
"4","432","",BLACKBURN,ROAD,GLEN WAVERLEY,"3150"
"1","382","",WELLINGTON,ROAD,MULGRAVE,"3170"
"6","315","",MONT ALBERT,ROAD,MONT ALBERT,"3127"
"","4","",HALLEY,STREET,BLACKBURN,"3130"
"","2","",ORION,STREET,VERMONT,"3133"
"9","1","",BELLETT,STREET,CAMBERWELL,"3124"
"84","37","43",VICTORIA,STREET,DONCASTER,"3108"
"","19A","",CARLTON,COURT,TEMPLESTOWE,"3106"
"","12","",HARKAWAY,RISE,DONCASTER EAST,"3109"
"","10","",BROOKLAND,COURT,MULGRAVE,"3170"
"","12","",MEADOWBANK,AVENUE,DONCASTER,"3108"
"","28A","",PARK,ROAD,MOUNT WAVERLEY,"3149"
"2","7","",CLARE,STREET,BLACKBURN,"3130"
"","461","463",HIGH STREET,ROAD,MOUNT WAVERLEY,"3149"
"","6","",COTTAGE,STREET,BLACKBURN,"3130"
"2","34","",GOLF LINKS,AVENUE,OAKLEIGH,"3166"
"","28","",REDLAND,DRIVE,VERMONT,"3133"
"1","15","",OSBORNE,AVENUE,GLEN IRIS,"3146"
"1","109","",BALWYN,ROAD,BALWYN,"3103"
"","1","",DORRINGTON,DRIVE,MOUNT WAVERLEY,"3149"
"","39","",DONALD,ROAD,WHEELERS HILL,"3150"
"","144","",CLAYTON,ROAD,CLAYTON,"3168"
"","15","",MILTON,CRESCENT,MULGRAVE,"3170"
"","2","",FRENCH,STREET,MOUNT WAVERLEY,"3149"
"","4","",HALCYON,DRIVE,WHEELERS HILL,"3150"
"2","20","",BURTON,AVENUE,CLAYTON,"3168"
"","13","",KING,STREET,TEMPLESTOWE,"3106"
"","252","",LAWRENCE,ROAD,MOUNT WAVERLEY,"3149"
"","45","",ELDER,STREET,BLACKBURN,"3130"
"5","924","",TOORAK,ROAD,CAMBERWELL,"3124"
"","6","",NEVA,COURT,MOUNT WAVERLEY,"3149"
"","730","",HIGHBURY,ROAD,GLEN WAVERLEY,"3150"
"","15A","",PINE,WAY,DONCASTER EAST,"3109"
"","4","",ESSEX,ROAD,SURREY HILLS,"3127"
"","106","",NEW,STREET,RINGWOOD,"3134"
"","5","",PAXTON,STREET,RINGWOOD,"3134"
"","55","",LARCH,CRESCENT,MOUNT WAVERLEY,"3149"
"","457","",CANTERBURY,ROAD,SURREY HILLS,"3127"
"","68","",ESDALE,STREET,NUNAWADING,"3131"
"","11","",DOVER,STREET,OAKLEIGH EAST,"3166"
"","27","",SUMMIT,ROAD,BURWOOD,"3125"
"3","10","",TENNYSON,STREET,BURWOOD,"3125"
"","1A","",FLOWERDALE,ROAD,GLEN IRIS,"3146"
"","6","",LENNOX,AVENUE,GLEN WAVERLEY,"3150"
"","16","",MOORE,STREET,BOX HILL SOUTH,"3128"
"","13","",ROSLYN,STREET,BURWOOD,"3125"
"","48","",ROMOLY,DRIVE,FOREST HILL,"3131"
"","18","",UNION,ROAD,SURREY HILLS,"3127"
"","266","",GALLAGHERS,ROAD,GLEN WAVERLEY,"3150"
"","3","",WELLESLEY,ROAD,GLEN WAVERLEY,"3150"
"","4","",LINCOLN,AVENUE,GLEN WAVERLEY,"3150"
"","22","",BORONIA,ROAD,VERMONT,"3133"
"1","557","",BURWOOD,HIGHWAY,VERMONT SOUTH,"3133"
"2","3","",DUNSTAN,STREET,CLAYTON,"3168"
"","34","",RIVERSIDE,AVENUE,BALWYN NORTH,"3104"
"2","14","",RICHARD,STREET,GLEN WAVERLEY,"3150"
"","785","",HIGH STREET,ROAD,GLEN WAVERLEY,"3150"
"","38","",VALKYRIE,CRESCENT,RINGWOOD,"3134"
"","14","",TUDAWALI,CRESCENT,WHEELERS HILL,"3150"
"8","27","29",THOMAS,STREET,CAMBERWELL,"3124"
"","1846","",DANDENONG,ROAD,CLAYTON,"3168"
"","16","",BISCAYNE,DRIVE,MOUNT WAVERLEY,"3149"
"","8","",STEWART,ROAD,OAKLEIGH EAST,"3166"
"","5","",KATUPNA,COURT,VERMONT SOUTH,"3133"
"10","75","",EDGAR,STREET,GLEN IRIS,"3146"
"","3","",GLEESON,AVENUE,CAMBERWELL,"3124"
"","21","",MORSHEAD,AVENUE,MOUNT WAVERLEY,"3149"
"","125","",WHITES,LANE,WHEELERS HILL,"3150"
"","2","",CHERRY,STREET,GLEN WAVERLEY,"3150"
"2","34","",GLEN VALLEY,ROAD,FOREST HILL,"3131"
"3","42","",OAKES,AVENUE,CLAYTON SOUTH,"3169"
"","113","",CARRINGTON,ROAD,BOX HILL,"3128"
"","48","",THIELE,STREET,DONCASTER,"3108"
"","72","",LARNOO,DRIVE,DONCASTER EAST,"3109"
"1","16","",MOUNT PLEASANT,ROAD,NUNAWADING,"3131"
"2","71","",LEEDS,ROAD,MOUNT WAVERLEY,"3149"
"","10","",FLORA,ROAD,CLAYTON,"3168"
"","30","",BEVAN,STREET,BALWYN,"3103"
"","25","",VERMONT,STREET,GLEN WAVERLEY,"3150"
"1","29","",NELSON,STREET,RINGWOOD,"3134"
"","19","",ASHMORE,ROAD,FOREST HILL,"3131"
"","38","",ARLINGTON,WALK,VERMONT,"3133"
"1","246","",CLAYTON,ROAD,CLAYTON,"3168"
"1","16","",ADELAIDE,AVENUE,MOUNT WAVERLEY,"3149"
"34","499","",WHITEHORSE,ROAD,BALWYN,"3103"
"","20","",CARRINGTON,COURT,BURWOOD EAST,"3151"
"","14A","",TRENT,COURT,BURWOOD EAST,"3151"
"","143","",BALWYN,ROAD,BALWYN,"3103"
"1","71","",MACRINA,STREET,OAKLEIGH EAST,"3166"
"","72","",THROUGH,ROAD,CAMBERWELL,"3124"
"","6","",MYERS,AVENUE,GLEN WAVERLEY,"3150"
"","48","",LONGVIEW,ROAD,BALWYN NORTH,"3104"
"","53","",MURCHISON,CRESCENT,CLAYTON SOUTH,"3169"
"70","227","235",SPRINGVALE,ROAD,GLEN WAVERLEY,"3150"
"","11","",HOLMBURY,BOULEVARD,MULGRAVE,"3170"
"","11","",OLINDA,STREET,GLEN WAVERLEY,"3150"
"","39","",MILL,AVENUE,FOREST HILL,"3131"
"","122","",JUNCTION,ROAD,NUNAWADING,"3131"
"","4","",WALKER,STREET,BALWYN,"3103"
"","46","",CAMBRIDGE,DRIVE,GLEN WAVERLEY,"3150"
"","28","",MARLEIGH,STREET,VERMONT,"3133"
"","9","",ARUMA,COURT,BURWOOD EAST,"3151"
"1","35","",MORDEN,COURT,NUNAWADING,"3131"
"","16","",TRENTBRIDGE,ROAD,MULGRAVE,"3170"
"2","2","",PEVERIL,STREET,GLEN WAVERLEY,"3150"
"","14","",BURGUNDY,DRIVE,DONCASTER,"3108"
"","28","",HIGHFIELD,AVENUE,MULGRAVE,"3170"
"1","61","",STANLEY,AVENUE,MOUNT WAVERLEY,"3149"
"","31A","",CELIA,STREET,GLEN IRIS,"3146"
"","37","",DEEP CREEK,DRIVE,DONCASTER EAST,"3109"
"","12","24",HIGH,STREET,DONCASTER,"3108"
"","2","",LYNETTE,STREET,NUNAWADING,"3131"
"116","8","",BERKELEY,STREET,DONCASTER,"3108"
"","15","",SMYTHE,AVENUE,MONT ALBERT,"3127"
"","1","",ERNE,STREET,BALWYN,"3103"
"2","54","",ST CLEMS,ROAD,DONCASTER EAST,"3109"
"","31","",THOMAS,STREET,DONCASTER EAST,"3109"
"","93","",POWER,AVENUE,CHADSTONE,"3148"
"1","8","",ELWOOD,STREET,NOTTING HILL,"3168"
"","86","",MORACK,ROAD,VERMONT SOUTH,"3133"
"","25","",MAIN,STREET,BLACKBURN,"3130"
"1","5","",SMYTHE,AVENUE,MONT ALBERT,"3127"
"1","41","",BISHOP,STREET,OAKLEIGH,"3166"
"","6","",HUME,STREET,HUNTINGDALE,"3166"
"","8","",AILSA,STREET,BOX HILL SOUTH,"3128"
"","65","",BUCHANAN,AVENUE,BALWYN NORTH,"3104"
"","22","",ROSS,STREET,SURREY HILLS,"3127"
"","7","",FOREST GLEN,AVENUE,BLACKBURN SOUTH,"3130"
"","8","",RYDER,COURT,DONCASTER EAST,"3109"
"","3","7",CHEEL,STREET,OAKLEIGH EAST,"3166"
"","26A","",ARTHUR,STREET,ASHWOOD,"3147"
"1","15","",BURTON,AVENUE,CLAYTON,"3168"
"","5","",NGUMBY,COURT,VERMONT SOUTH,"3133"
"","11","",LYNDOCH,STREET,BOX HILL SOUTH,"3128"
"","25","",SANDGATE,ROAD,BLACKBURN SOUTH,"3130"
"","61","",BISHOP,STREET,BOX HILL,"3128"
"","32","",CARLINGA,DRIVE,VERMONT,"3133"
"","20","",TUCKER,ROAD,VERMONT,"3133"
"","16A","",ROSEMARY,COURT,MULGRAVE,"3170"
"24","741","",WHITEHORSE,ROAD,MONT ALBERT,"3127"
"","47","",YENEDA,STREET,BALWYN NORTH,"3104"
"","17","",CHERRY,ROAD,BALWYN,"3103"
"","2","",BARANBALI,DRIVE,VERMONT SOUTH,"3133"
"","20","",MAUD,STREET,BALWYN NORTH,"3104"
"","6","",BECKETT,STREET,BALWYN,"3103"
"1","12","",ELIZABETH,STREET,DONCASTER EAST,"3109"
"","1A","",LARCH,STREET,BLACKBURN,"3130"
"","7","",KNUTSFORD,STREET,BALWYN,"3103"
"","54","",VERDANT,CRESCENT,DONCASTER,"3108"
"","110","",WAVERLEY,ROAD,CHADSTONE,"3148"
"","63","",VICKI,STREET,FOREST HILL,"3131"
"","27","",YORK,STREET,SURREY HILLS,"3127"
"","2","",CROFTON,COURT,MOUNT WAVERLEY,"3149"
"","26","",ESTELLE,STREET,OAKLEIGH,"3166"
"","64","",WEEDEN,DRIVE,VERMONT SOUTH,"3133"
"","7A","",COOLOONGATTA,ROAD,CAMBERWELL,"3124"
"","587","597",STATION,STREET,BOX HILL,"3128"
"4","34","",OSBORNE,AVENUE,GLEN IRIS,"3146"
"2","2","",GLEN IRIS,ROAD,CAMBERWELL,"3124"
"","18","",THE GROVE,,CAMBERWELL,"3124"
"","30","",METUNG,STREET,BALWYN,"3103"
"","8","",HEADINGLEY,ROAD,MOUNT WAVERLEY,"3149"
"","23","",FORSTER,STREET,MITCHAM,"3132"
"","4","",ROBERT,STREET,BALWYN NORTH,"3104"
"","3","",SHAFTON,STREET,HUNTINGDALE,"3166"
"","39","",KOONAWARRA,STREET,CLAYTON,"3168"
"","184","",WATTLE VALLEY,ROAD,CAMBERWELL,"3124"
"","28","",BEDFORD,ROAD,RINGWOOD,"3134"
"","18","",YERTCHUK,AVENUE,ASHWOOD,"3147"
"","4","",NOTTINGHAM,STREET,GLEN WAVERLEY,"3150"
"","2","4",WILLGILSON,COURT,OAKLEIGH,"3166"
"","40","",DUERDIN,STREET,CLAYTON,"3168"
"","11","",EUGENE,TERRACE,RINGWOOD,"3134"
"","5","",THANET,COURT,RINGWOOD,"3134"
"58","619","",DONCASTER,ROAD,DONCASTER,"3108"
"122","107","",ANDERSONS CREEK,ROAD,DONCASTER EAST,"3109"
"","83","",WINDELLA,CRESCENT,GLEN WAVERLEY,"3150"
"","997","",BURKE,ROAD,CAMBERWELL,"3124"
"","15","",FERNBANK,CRESCENT,MULGRAVE,"3170"
"2","26","",STAFFORD,STREET,HUNTINGDALE,"3166"
"68","181","",REYNOLDS,ROAD,DONCASTER EAST,"3109"
"","8","",TRISTRAM,COURT,GLEN WAVERLEY,"3150"
"","7","",BOSTON,STREET,ASHWOOD,"3147"
"2","18","",MCGHEE,AVENUE,MITCHAM,"3132"
"","470","",WHITEHORSE,ROAD,MITCHAM,"3132"
"3","23","",TIMMINGS,STREET,CHADSTONE,"3148"
"","27","",HEDGE END,ROAD,MITCHAM,"3132"
"","50","",STOCKS,ROAD,MOUNT WAVERLEY,"3149"
"","228","",BLACKBURN,ROAD,GLEN WAVERLEY,"3150"
"","31","",GARDINER,PARADE,GLEN IRIS,"3146"
"","25","",GREY,STREET,BALWYN,"3103"
"","2A","",PALMERSTON,STREET,CAMBERWELL,"3124"
"","68","",BEAUFORD,STREET,HUNTINGDALE,"3166"
"","12","",PLATO,CRESCENT,WHEELERS HILL,"3150"
"","9","",PACKHAM,CRESCENT,GLEN WAVERLEY,"3150"
"","8","",MERRAN,COURT,WHEELERS HILL,"3150"
"","11","",KERFERD,ROAD,GLEN IRIS,"3146"
"1","7","",SHARON,STREET,DONCASTER,"3108"
"13","16","",POPLAR,STREET,BOX HILL,"3128"
"","16","",ITALLE,COURT,WHEELERS HILL,"3150"
"153","101","",NORMANBY,ROAD,NOTTING HILL,"3168"
"","34","",ABELIA,STREET,DONCASTER EAST,"3109"
"","15","",HOLLYWOOD,CLOSE,TEMPLESTOWE,"3106"
"","79","",SUMMERHILL,ROAD,GLEN IRIS,"3146"
"","7","",COLTAIN,STREET,VERMONT SOUTH,"3133"
"","20","",GIBBON,AVENUE,VERMONT SOUTH,"3133"
"","21","",EDINBURGH,ROAD,BLACKBURN SOUTH,"3130"
"","18","",CARBONI,COURT,MULGRAVE,"3170"
"1","1146","",WHITEHORSE,ROAD,BOX HILL,"3128"
"","1","",KEOGH,STREET,BURWOOD,"3125"
"5","65","",WARRANDYTE,ROAD,RINGWOOD,"3134"
"","1","",BLANCHE,DRIVE,VERMONT,"3133"
"","9","",DEWPOND,COURT,TEMPLESTOWE,"3106"
"","19","",WINCHESTER,ROAD,NUNAWADING,"3131"
"","7","",COLLINS,COURT,BALWYN,"3103"
"","29","",MONT IRIS,AVENUE,GLEN IRIS,"3146"
"","10","",ANTOINETTE,COURT,MOUNT WAVERLEY,"3149"
"","25","",HOLMES,WAY,GLEN WAVERLEY,"3150"
"","68","",MARSHALL,AVENUE,CLAYTON,"3168"
"3","321","323",CAMBERWELL,ROAD,CAMBERWELL,"3124"
"","8","",WILFRED,COURT,GLEN WAVERLEY,"3150"
"","8","",SUNNYSIDE,ROAD,MOUNT WAVERLEY,"3149"
"","20","",IRIS,ROAD,GLEN IRIS,"3146"
"","17","",MACRINA,STREET,OAKLEIGH EAST,"3166"
"","2","",GODFREY,COURT,SURREY HILLS,"3127"
"","41","",WALNUT,ROAD,BALWYN NORTH,"3104"
G20,"1728","",DANDENONG,ROAD,CLAYTON,"3168"
"","3","",GNARWIN,STREET,MOUNT WAVERLEY,"3149"
"","26","",MOUNTAIN ASH,AVENUE,ASHWOOD,"3147"
"","312","",JELLS,ROAD,WHEELERS HILL,"3150"
"","13","",HEATHER,GROVE,RINGWOOD,"3134"
"","10","",WANDA,STREET,MULGRAVE,"3170"
"1","1","",HALLEY,AVENUE,CAMBERWELL,"3124"
"","387","",ELGAR,ROAD,MONT ALBERT,"3127"
"","2A","",DAPHNE,STREET,DONCASTER,"3108"
"18","37","47",VIEW MOUNT,ROAD,GLEN WAVERLEY,"3150"
"","17","",TALARNO,AVENUE,VERMONT SOUTH,"3133"
"","13","",LATROBE,STREET,BOX HILL SOUTH,"3128"
"","31","",MENIN,ROAD,FOREST HILL,"3131"
"","24","",HERITAGE,BOULEVARD,DONCASTER,"3108"
"7","14","26",AUDSLEY,STREET,CLAYTON SOUTH,"3169"
G3,"24","",BOGONG,AVENUE,GLEN WAVERLEY,"3150"
"3","2A","",KIREEP,ROAD,BALWYN,"3103"
"","416","",HIGH STREET,ROAD,MOUNT WAVERLEY,"3149"
"","7","",MADISON,COURT,MOUNT WAVERLEY,"3149"
"2","24","",ARLINGTON,STREET,RINGWOOD,"3134"
"","29A","",TURNSTONE,STREET,DONCASTER EAST,"3109"
"","2","",VERDI,COURT,TEMPLESTOWE,"3106"
"","25","",BIZLEY,STREET,MOUNT WAVERLEY,"3149"
"","45","",MACRINA,STREET,OAKLEIGH EAST,"3166"
"","8","",KERR,CRESCENT,CAMBERWELL,"3124"
"","4","",CARRINGTON,COURT,BURWOOD EAST,"3151"
"","28A","",PENLLYNE,AVENUE,VERMONT,"3133"
"","29","",PIPPIN,AVENUE,GLEN WAVERLEY,"3150"
"1","114","",MORIAH,STREET,CLAYTON,"3168"
"","34","",GLYNDON,ROAD,CAMBERWELL,"3124"
"","142","144",FINCH,STREET,GLEN IRIS,"3146"
"2","1","",DAROOK,STREET,BLACKBURN SOUTH,"3130"
"","51","",WARRIGAL,ROAD,SURREY HILLS,"3127"
"","2","",AVONHURST,DRIVE,GLEN WAVERLEY,"3150"
"","25","",ILLAWARRA,ROAD,BALWYN NORTH,"3104"
"2","18","",BETTINA,STREET,CLAYTON,"3168"
"5","9","11",ROSE,STREET,BOX HILL,"3128"
"2","1482","",NORTH,ROAD,CLAYTON,"3168"
"","7","",LINDAU,DRIVE,VERMONT SOUTH,"3133"
"5","17","",WOLSELEY,CLOSE,MONT ALBERT,"3127"
"","3","",SUFFOLK,STREET,BLACKBURN,"3130"
"","22","",TORROODUN,STREET,MOUNT WAVERLEY,"3149"
"","7","",GOLF LINKS,COURT,DONCASTER,"3108"
"","115","",MIDDLESEX,ROAD,CAMBERWELL,"3124"
"","36","",STAPLEY,CRESCENT,CHADSTONE,"3148"
"2","14","",CARWEEN,AVENUE,MITCHAM,"3132"
"1","85","",UNION,ROAD,SURREY HILLS,"3127"
"","11","",TOWER,STREET,SURREY HILLS,"3127"
"28","2","4",SAMADA,STREET,NOTTING HILL,"3168"
"","137","",TOORONGA,ROAD,GLEN IRIS,"3146"
"59","619","",DONCASTER,ROAD,DONCASTER,"3108"
"","164","",GORDON,STREET,BALWYN,"3103"
"","19","",BUTLER,STREET,CAMBERWELL,"3124"
"","6","",WILLGILSON,COURT,OAKLEIGH,"3166"
"88","123","127",WHALLEY,DRIVE,WHEELERS HILL,"3150"
"","11","",ALBERT,CRESCENT,SURREY HILLS,"3127"
"","7","",JACKA,STREET,BALWYN NORTH,"3104"
"2","3","",JOLIE,GROVE,BOX HILL,"3128"
"","35","",HASTINGS,AVENUE,BLACKBURN SOUTH,"3130"
"","24","",PURCHES,STREET,MITCHAM,"3132"
"","17","",YOORALLA,STREET,ASHWOOD,"3147"
"","25","",CAPPELLA,COURT,GLEN WAVERLEY,"3150"
"","3","",DALI,COURT,WHEELERS HILL,"3150"
"3","8","10",MOREY,STREET,CAMBERWELL,"3124"
"1","9","",FRANKLIN,ROAD,DONCASTER EAST,"3109"
"","2","14",CLARKE,STREET,TEMPLESTOWE,"3106"
"6","77A","",CARROLL,CRESCENT,GLEN IRIS,"3146"
"","14","",CENTRAL,AVENUE,BURWOOD,"3125"
"","46","",MACKIE,ROAD,MULGRAVE,"3170"
"25","457","467",CANTERBURY,ROAD,VERMONT,"3133"
"","27","",AMBLECOTE,CRESCENT,MULGRAVE,"3170"
"1","5","",CASSOWARY,STREET,DONCASTER EAST,"3109"
"","10","",WALLIS,AVENUE,GLEN IRIS,"3146"
"8","14","18",PROSPECT HILL,ROAD,CAMBERWELL,"3124"
"","7","",JUSTINA,STREET,BLACKBURN,"3130"
"","444","",DONCASTER,ROAD,DONCASTER,"3108"
"","56","",TALBOT,AVENUE,BALWYN,"3103"
"105","1042","",DONCASTER,ROAD,DONCASTER EAST,"3109"
"2","13","",ROWLAND,STREET,MONT ALBERT,"3127"
"2","25","",ROGER,STREET,DONCASTER EAST,"3109"
"11","216","",BURWOOD,HIGHWAY,BURWOOD,"3125"
"2","38","",CADORNA,STREET,BOX HILL SOUTH,"3128"
"","43","",GRANDVIEW,ROAD,WHEELERS HILL,"3150"
"","37","",KENNY,STREET,BALWYN NORTH,"3104"
"","50","",CARRON,STREET,BALWYN NORTH,"3104"
"","10","",PADUA,COURT,VERMONT,"3133"
"","12","",FREDERICK,STREET,DONCASTER,"3108"
"","6","",WORDSWORTH,AVENUE,CLAYTON SOUTH,"3169"
"","8","",HOWARD,AVENUE,MOUNT WAVERLEY,"3149"
"","19","",JOY,STREET,MOUNT WAVERLEY,"3149"
"","212","",BURKE,ROAD,GLEN IRIS,"3146"
"","21","",SHAWLANDS,AVENUE,BLACKBURN SOUTH,"3130"
"","4","",PAULETTE,COURT,BLACKBURN SOUTH,"3130"
"","42","",MONTPELLIER,ROAD,BURWOOD,"3125"
"","86","",NEWMANS,ROAD,TEMPLESTOWE,"3106"
"","88","",HANSWORTH,STREET,MULGRAVE,"3170"
"","12","",IONA,STREET,CLAYTON,"3168"
"","14A","",MAYLANDS,AVENUE,BALWYN NORTH,"3104"
"","23","",LISBON,STREET,GLEN WAVERLEY,"3150"
"","6","",HOWELL,DRIVE,MOUNT WAVERLEY,"3149"
"2","3","",AVON,AVENUE,MITCHAM,"3132"
"1","88","",ROSLYN,STREET,BURWOOD,"3125"
"2","3","",CORNWALL,STREET,BLACKBURN SOUTH,"3130"
